country,division,district,thana,area,postal_code,latitude,longitude
Bangladesh,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sadar,5300,25.91491325,88.8660223857143
Bangladesh,Rangpur,Nilphamari,Nilphamari Sadar,Nilphamari Sugar Mil,5301,25.92901065,88.7966728375
Bangladesh,Rangpur,Nilphamari,Syedpur,Syedpur,5310,25.7806427,88.8931204
Bangladesh,Rangpur,Nilphamari,Syedpur,Syedpur Upashahar,5311,25.92901065,88.7966728375
Bangladesh,Rangpur,Panchagarh,Boda,Boda,5010,26.2771216,88.5622984
Bangladesh,Rangpur,Panchagarh,Chotto Dab,Chotto Dab,5040,26.31780465,88.55251016
Bangladesh,Rangpur,Panchagarh,Chotto Dab,Mirjapur,5041,26.31780465,88.55251016
Bangladesh,Rangpur,Panchagarh,Dabiganj,Dabiganj,5020,26.31780465,88.55251016
Bangladesh,Rangpur,Panchagarh,Panchagra Sadar,Panchagar Sadar,5000,26.31780465,88.55251016
Bangladesh,Rangpur,Panchagarh,Tetulia,Tetulia,5030,26.31780465,88.55251016
Bangladesh,Rangpur,Rangpur,Badarganj,Badarganj,5430,25.6324833166667,89.18128135
Bangladesh,Rangpur,Rangpur,Badarganj,Shyampur,5431,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Gangachara,Gangachara,5410,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Kaunia,Haragachh,5441,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Kaunia,Kaunia,5440,25.682456925,89.339498659744
Bangladesh,Rangpur,Rangpur,Mithapukur,Mithapukur,5460,25.5963060422222,89.2545701266667
Bangladesh,Rangpur,Rangpur,Pirgachha,Pirgachha,5450,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Alamnagar,5402,25.6531815333333,89.2475
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Mahiganj,5403,25.6484079333333,89.2623539833333
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Cadet Colleg,5404,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Carmiecal Col,5405,25.37523446,89.30047667
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Sadar,5400,25.6557890212121,89.2461598656566
Bangladesh,Rangpur,Rangpur,Rangpur Sadar,Rangpur Upa-Shahar,5401,25.6607579722222,89.2383112944444
Bangladesh,Rangpur,Rangpur,Taraganj,Taraganj,5420,25.6776307,89.1707422
Bangladesh,Rangpur,Thakurgaon,Baliadangi,Baliadangi,5140,26.0861569666667,88.2768845666667
Bangladesh,Rangpur,Thakurgaon,Baliadangi,Lahiri,5141,26.1452089,88.295206
Bangladesh,Rangpur,Thakurgaon,Jibanpur,Jibanpur,5130,26.04679727,88.4801891
Bangladesh,Rangpur,Thakurgaon,Pirganj,Pirganj,5470,25.852289,88.3617524
Bangladesh,Rangpur,Thakurgaon,Pirganj,Pirganj,5110,25.8873183,88.38409915
Bangladesh,Rangpur,Thakurgaon,Rani Sankail,Nekmarad,5121,25.988228,88.2626253
Bangladesh,Rangpur,Thakurgaon,Rani Sankail,Rani Sankail,5120,25.89865959,88.261685085
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Ruhia,5103,26.1703896,88.4115072
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Shibganj,5102,25.9619383,88.3691181
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Road,5101,26.0355135,88.4249049
Bangladesh,Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Sadar,5100,26.0302025489362,88.4656800021277
Bangladesh,Sylhet,Habiganj,Azmireeganj,Azmireeganj,3360,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Bahubal,Bahubal,3310,24.3139180125,91.4255434807594
Bangladesh,Sylhet,Habiganj,Baniachang,Baniachang,3350,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Baniachang,Jatrapasha,3351,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Baniachang,Kadirganj,3352,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Chunarughat,Chandpurbagan,3321,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Chunarughat,Chunarughat,3320,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Chunarughat,Narapati,3322,24.23619848,91.52067026
Bangladesh,Sylhet,Habiganj,Hobiganj Sadar,Gopaya,3302,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Hobiganj Sadar,Hobiganj Sadar,3300,24.3714278111111,91.4174335777778
Bangladesh,Sylhet,Habiganj,Hobiganj Sadar,Shaestaganj,3301,24.2762686,91.4456677
Bangladesh,Sylhet,Habiganj,Kalauk,Kalauk,3340,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Kalauk,Lakhai,3341,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Madhabpur,Itakhola,3331,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Madhabpur,Madhabpur,3330,24.0974994666667,91.2913647
Bangladesh,Sylhet,Habiganj,Madhabpur,Saihamnagar,3333,24.1716779,91.3535235
Bangladesh,Sylhet,Habiganj,Madhabpur,Shahajibazar,3332,24.238935225,91.4018262
Bangladesh,Sylhet,Habiganj,Nabiganj,Digalbak,3373,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Nabiganj,Golduba,3372,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Nabiganj,Goplarbazar,3371,24.36452866,91.4141695
Bangladesh,Sylhet,Habiganj,Nabiganj,Inathganj,3374,24.6512266,91.5461324
Bangladesh,Sylhet,Habiganj,Nabiganj,Nabiganj,3370,24.572397625,91.5233597333333
Bangladesh,Sylhet,Moulvibazar,Baralekha,Baralekha,3250,24.7091354,92.1898289833333
Bangladesh,Sylhet,Moulvibazar,Baralekha,Dhakkhinbag,3252,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Baralekha,Juri,3251,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Baralekha,Purbashahabajpur,3253,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kamalganj,Kamalganj,3220,24.3282719,91.8832927666667
Bangladesh,Sylhet,Moulvibazar,Kamalganj,Keramatnaga,3221,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kamalganj,Munshibazar,3224,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kamalganj,Patrakhola,3222,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kamalganj,Shamsher Nagar,3223,24.3444182833333,91.9773905888889
Bangladesh,Sylhet,Moulvibazar,Kulaura,Baramchal,3237,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Kajaldhara,3234,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Karimpur,3235,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Kulaura,3230,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Langla,3232,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Prithimpasha,3233,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Kulaura,Tillagaon,3231,24.43995145,91.95459135
Bangladesh,Sylhet,Moulvibazar,Moulvibazar Sadar,Afrozganj,3203,24.392826995,91.7569607380146
Bangladesh,Sylhet,Moulvibazar,Moulvibazar Sadar,Barakapan,3201,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Moulvibazar Sadar,Monumukh,3202,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar,3200,24.4851732176471,91.7630971294118
Bangladesh,Sylhet,Moulvibazar,Rajnagar,Rajnagar,3240,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Srimangal,Kalighat,3212,24.2674884333333,91.7315268
Bangladesh,Sylhet,Moulvibazar,Srimangal,Khejurichhara,3213,24.22406705,91.69258605
Bangladesh,Sylhet,Moulvibazar,Srimangal,Narain Chora,3211,24.59201324,91.77426416
Bangladesh,Sylhet,Moulvibazar,Srimangal,Satgaon,3214,24.4132198724138,91.6284471517241
Bangladesh,Sylhet,Moulvibazar,Srimangal,Srimangal,3210,24.310623237931,91.7355920896552
Bangladesh,Sylhet,Sunamganj,Bishamsarpur,Bishamsapur,3010,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Chhatak,3080,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Chhatak Cement Facto,3081,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Chhatak Paper Mills,3082,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Chourangi Bazar,3893,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Gabindaganj,3083,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Gabindaganj Natun Ba,3084,24.9275155357143,91.5459583214286
Bangladesh,Sylhet,Sunamganj,Chhatak,Islamabad,3088,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,jahidpur,3087,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Khurma,3085,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Chhatak,Moinpur,3086,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Dhirai Chandpur,Dhirai Chandpur,3040,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Dhirai Chandpur,Jagdal,3041,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Duara bazar,Duara bazar,3070,25.0541405,91.5573406
Bangladesh,Sylhet,Sunamganj,Ghungiar,Ghungiar,3050,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Atuajan,3062,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Hasan Fatemapur,3063,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Jagnnathpur,3060,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Rasulganj,3064,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Shiramsi,3065,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Jagnnathpur,Syedpur,3061,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Sachna,Sachna,3020,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Sunamganj Sadar,Pagla,3001,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Sunamganj Sadar,Patharia,3002,24.95794666,91.57225574
Bangladesh,Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Sadar,3000,25.0019050125,91.4547981495782
Bangladesh,Sylhet,Sunamganj,Tahirpur,Tahirpur,3030,24.95794666,91.57225574
Bangladesh,Sylhet,Sylhet,Balaganj,Balaganj,3120,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Begumpur,3125,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Brahman Shashon,3122,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Gaharpur,3128,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Goala Bazar,3124,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Karua,3121,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Kathal Khair,3127,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Natun Bazar,3129,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Balaganj,Omarpur,3126,24.6653058,91.6817542
Bangladesh,Sylhet,Sylhet,Balaganj,Tajpur,3123,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bianibazar,Bianibazar,3170,24.8497413444444,92.1585146333333
Bangladesh,Sylhet,Sylhet,Bianibazar,Churkai,3175,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bianibazar,jaldup,3171,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bianibazar,Kurar bazar,3173,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bianibazar,Mathiura,3172,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bianibazar,Salia bazar,3174,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bishwanath,Bishwanath,3130,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bishwanath,Dashghar,3131,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bishwanath,Deokalas,3133,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bishwanath,Doulathpur,3132,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Bishwanath,Singer kanch,3134,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Fenchuganj,Fenchuganj,3116,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Fenchuganj,Fenchuganj SareKarkh,3117,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Goainhat,Chiknagul,3152,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Goainhat,Goainhat,3150,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Goainhat,Jaflong,3151,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,banigram,3164,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,Chandanpur,3165,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,Dakkhin Bhadashore,3162,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,Dhaka Dakkhin,3161,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,Gopalgannj,3160,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Golapganj,Ranaping,3163,24.3139180125,91.4255434807594
Bangladesh,Sylhet,Sylhet,Jaintapur,Jainthapur,3156,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Jakiganj,Ichhamati,3191,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Jakiganj,Jakiganj,3190,24.9180054166667,92.4541366
Bangladesh,Sylhet,Sylhet,Kanaighat,Chatulbazar,3181,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Kanaighat,Gachbari,3183,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Kanaighat,Kanaighat,3180,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Kanaighat,Manikganj,3182,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Kompanyganj,Kompanyganj,3140,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Birahimpur,3106,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Jalalabad,3107,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Jalalabad Cantoment,3104,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Kadamtali,3111,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Kamalbazer,3112,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Khadimnagar,3103,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Lalbazar,3113,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Mogla,3108,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Ranga Hajiganj,3109,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Shahajalal Science &,3114,24.9199724545455,91.8320477545455
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Silam,3105,24.8648679666667,91.8569902
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Sylhe Sadar,3100,24.8970082090909,91.8696271295454
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Sylhet Biman Bondar,3102,24.89914915,91.8785692
Bangladesh,Sylhet,Sylhet,Sylhet Sadar,Sylhet Cadet Col,3101,24.89914915,91.8785692
